v,nu,n,alpha,contam,s,KSstats,ADstats,h
8,7,2000,0.125,,,0.958719313,0.164762055,1751
8,7,2000,0.15,,,0.937809094,0.157984242,1701
8,7,2000,0.175,,,0.936380758,0.153200277,1651
8,7,2000,0.2,,,0.928936183,0.148689917,1601
8,7,2000,0.225,,,0.938134543,0.148665599,1551
8,7,2000,0.25,,,0.954643546,0.150639009,1502
8,7,2000,0.375,,,1.103061775,0.198653476,1253
8,7,2000,0.5,,,1.309473046,0.330342998,1004
8,8,50,0,,,1.242114635,0.403945462,50
8,8,50,0.005,,,1.281424593,0.420859122,49
8,8,50,0.01,,,1.196981087,0.352599958,49
8,8,50,0.015,,,1.130126707,0.303329293,49
8,8,50,0.02,,,1.075462525,0.26723481,49
8,8,50,0.025,,,1.168882527,0.308609037,48
8,8,50,0.05,,,1.12283936,0.243436057,47
8,8,50,0.075,,,1.176660241,0.213689714,46
8,8,50,0.1,,,1.300983111,0.20556738,45
8,8,50,0.125,,,1.415553088,0.214802104,44
8,8,50,0.15,,,1.561638344,0.242699022,43
8,8,50,0.175,,,1.689823249,0.29159319,42
8,8,50,0.2,,,1.822975036,0.359377732,41
8,8,50,0.225,,,1.956717696,0.443264128,40
8,8,50,0.25,,,2.082241427,0.534738807,39
8,8,50,0.375,,,2.951736009,1.492809224,34
8,8,50,0.5,,,4.559754984,4.728401166,29
8,8,63,0,,,1.249443131,0.396565872,63
8,8,63,0.005,,,1.268002347,0.398113834,62
8,8,63,0.01,,,1.18123165,0.327582956,62
8,8,63,0.015,,,1.10956329,0.277381465,62
8,8,63,0.02,,,1.17573674,0.31545253,61
8,8,63,0.025,,,1.114927814,0.276100903,61
8,8,63,0.05,,,1.015820038,0.210302406,60
8,8,63,0.075,,,1.111503597,0.210154691,58
8,8,63,0.1,,,1.132620698,0.192917223,57
8,8,63,0.125,,,1.1787424,0.19082473,56
8,8,63,0.15,,,1.41405345,0.218534176,54
8,8,63,0.175,,,1.463161407,0.238441816,53
8,8,63,0.2,,,1.515401369,0.270166743,52
8,8,63,0.225,,,1.756677638,0.361851919,50
8,8,63,0.25,,,1.822716593,0.412431016,49
8,8,63,0.375,,,2.613161613,1.219797197,42
8,8,63,0.5,,,3.653412122,3.044005654,36
8,8,79,0,,,1.242141239,0.393096769,79
8,8,79,0.005,,,1.264561815,0.385424087,78
8,8,79,0.01,,,1.161606284,0.310684105,78
8,8,79,0.015,,,1.196272795,0.341528919,77
8,8,79,0.02,,,1.124020706,0.289501725,77
8,8,79,0.025,,,1.066519656,0.250396382,77
8,8,79,0.05,,,1.031193171,0.2195082,75
8,8,79,0.075,,,1.041371589,0.19875848,73
8,8,79,0.1,,,1.027365434,0.178137036,72
8,8,79,0.125,,,1.106883297,0.184322953,70
8,8,79,0.15,,,1.215316639,0.197767736,68
8,8,79,0.175,,,1.344636975,0.220320942,66
8,8,79,0.2,,,1.365004793,0.235872138,65
8,8,79,0.225,,,1.499752892,0.28166993,63
8,8,79,0.25,,,1.641252211,0.347602734,61
8,8,79,0.375,,,2.318412249,0.940227052,52
8,8,79,0.5,,,3.157945081,2.32665851,44
8,8,100,0,,,1.251395303,0.38114789,100
8,8,100,0.005,,,1.215169419,0.355950054,99
8,8,100,0.01,,,1.115201419,0.275553326,99
8,8,100,0.015,,,1.153885533,0.299480609,98
8,8,100,0.02,,,1.078899011,0.25198236,98
8,8,100,0.025,,,1.114189378,0.266783907,97
8,8,100,0.05,,,1.022986703,0.212156652,95
8,8,100,0.075,,,0.986371941,0.18530113,93
8,8,100,0.1,,,1.054079917,0.186830584,90
8,8,100,0.125,,,1.089146015,0.181757991,88
8,8,100,0.15,,,1.140001098,0.187249421,86
8,8,100,0.175,,,1.295633718,0.207909292,83
8,8,100,0.2,,,1.349357399,0.224371534,81
8,8,100,0.225,,,1.413277725,0.256315423,79
8,8,100,0.25,,,1.487069,0.296120689,77
8,8,100,0.375,,,2.087941479,0.792155802,65
8,8,100,0.5,,,2.87291315,1.977658931,54
8,8,126,0,,,1.255426102,0.39185206,126
8,8,126,0.005,,,1.205351189,0.346993689,125
8,8,126,0.01,,,1.209541813,0.349694827,124
8,8,126,0.015,,,1.117300687,0.281739066,124
8,8,126,0.02,,,1.122232689,0.283793887,123
8,8,126,0.025,,,1.052518352,0.242119789,123
8,8,126,0.05,,,0.998235041,0.202545833,120
8,8,126,0.075,,,0.967847907,0.18515562,117
8,8,126,0.1,,,0.971244943,0.173953326,114
8,8,126,0.125,,,0.995779867,0.172175701,111
8,8,126,0.15,,,1.05773249,0.177756559,108
8,8,126,0.175,,,1.125995837,0.185553077,105
8,8,126,0.2,,,1.221027275,0.203895709,102
8,8,126,0.225,,,1.315094154,0.227981627,99
8,8,126,0.25,,,1.412327943,0.269693069,96
8,8,126,0.375,,,1.934553211,0.655060464,81
8,8,126,0.5,,,2.528178334,1.55233967,67
8,8,158,0,,,1.264231787,0.388185005,158
8,8,158,0.005,,,1.199479967,0.321762249,157
8,8,158,0.01,,,1.171765975,0.307029182,156
8,8,158,0.015,,,1.16787009,0.29754921,155
8,8,158,0.02,,,1.079189742,0.246876771,155
8,8,158,0.025,,,1.073819974,0.242621385,154
8,8,158,0.05,,,1.030680935,0.217997165,150
8,8,158,0.075,,,1.00282425,0.196687242,146
8,8,158,0.1,,,0.964604574,0.176018633,143
8,8,158,0.125,,,0.983168348,0.174116788,139
8,8,158,0.15,,,1.034660931,0.177154587,135
8,8,158,0.175,,,1.11039339,0.186073602,131
8,8,158,0.2,,,1.111445399,0.193353817,128
8,8,158,0.225,,,1.217587593,0.206293017,124
8,8,158,0.25,,,1.303699992,0.2387817,120
8,8,158,0.375,,,1.772598939,0.54366165,101
8,8,158,0.5,,,2.341952907,1.29709119,83
8,8,199,0,,,1.231717526,0.372980608,199
8,8,199,0.005,,,1.139591109,0.296096388,198
8,8,199,0.01,,,1.105667112,0.270431406,197
8,8,199,0.015,,,1.092493757,0.253937225,196
8,8,199,0.02,,,1.076206093,0.240247594,195
8,8,199,0.025,,,1.055908867,0.231132143,194
8,8,199,0.05,,,1.00863526,0.203482236,189
8,8,199,0.075,,,0.982457574,0.18816512,184
8,8,199,0.1,,,0.956469907,0.171060669,180
8,8,199,0.125,,,0.97072758,0.168488022,175
8,8,199,0.15,,,1.003800561,0.17087403,170
8,8,199,0.175,,,1.049822413,0.174951146,165
8,8,199,0.2,,,1.087306889,0.182966568,161
8,8,199,0.225,,,1.155822353,0.200613909,156
8,8,199,0.25,,,1.236580135,0.222610545,151
8,8,199,0.375,,,1.68145011,0.480155519,127
8,8,199,0.5,,,2.106925741,1.041580378,104
8,8,251,0,,,1.267687853,0.376049314,251
8,8,251,0.005,,,1.235761825,0.355900775,249
8,8,251,0.01,,,1.170740017,0.303952367,248
8,8,251,0.015,,,1.132297976,0.271614918,247
8,8,251,0.02,,,1.100897797,0.25453395,246
8,8,251,0.025,,,1.114644164,0.262081339,244
8,8,251,0.05,,,1.048696184,0.218679948,238
8,8,251,0.075,,,0.984604847,0.195022634,232
8,8,251,0.1,,,0.954112246,0.180377609,226
8,8,251,0.125,,,0.956676536,0.171950176,220
8,8,251,0.15,,,0.976281703,0.169383021,214
8,8,251,0.175,,,1.007744284,0.17240669,208
8,8,251,0.2,,,1.057479839,0.176542107,202
8,8,251,0.225,,,1.112527967,0.191021434,196
8,8,251,0.25,,,1.188256514,0.20852776,190
8,8,251,0.375,,,1.533553764,0.411753395,160
8,8,251,0.5,,,2.017725688,0.934340148,130
8,8,316,0,,,1.264688672,0.368441583,316
8,8,316,0.005,,,1.202583989,0.309493594,314
8,8,316,0.01,,,1.200237838,0.30644232,312
8,8,316,0.015,,,1.142978603,0.267894383,311
8,8,316,0.02,,,1.139676947,0.266976025,309
8,8,316,0.025,,,1.101941174,0.23934763,308
8,8,316,0.05,,,1.04340624,0.205422703,300
8,8,316,0.075,,,0.992492163,0.188414235,292
8,8,316,0.1,,,0.946199169,0.174622346,285
8,8,316,0.125,,,0.946692843,0.167211361,277
8,8,316,0.15,,,0.974812133,0.165063777,269
8,8,316,0.175,,,0.983463859,0.165464604,262
8,8,316,0.2,,,1.038782501,0.171542354,254
8,8,316,0.225,,,1.098022133,0.18193312,246
8,8,316,0.25,,,1.120860583,0.193602528,239
8,8,316,0.375,,,1.472886241,0.362783323,200
8,8,316,0.5,,,1.884393041,0.782226088,162
8,8,398,0,,,1.262817566,0.378081555,398
8,8,398,0.005,,,1.169870926,0.302914185,396
8,8,398,0.01,,,1.141245765,0.279019978,394
8,8,398,0.015,,,1.110461229,0.261439743,392
8,8,398,0.02,,,1.10052356,0.249334808,390
8,8,398,0.025,,,1.086983109,0.241714352,388
8,8,398,0.05,,,1.02646361,0.212393256,378
8,8,398,0.075,,,0.994799854,0.188553131,368
8,8,398,0.1,,,0.950488747,0.172147927,359
8,8,398,0.125,,,0.938768509,0.164933318,349
8,8,398,0.15,,,0.951083856,0.160400046,339
8,8,398,0.175,,,0.967272544,0.160983,329
8,8,398,0.2,,,0.991287856,0.165826654,320
8,8,398,0.225,,,1.03931069,0.173111198,310
8,8,398,0.25,,,1.08855811,0.183547352,300
8,8,398,0.375,,,1.409929466,0.339399506,251
8,8,398,0.5,,,1.758325052,0.691309388,203
8,8,501,0,,,1.248612507,0.364747281,501
8,8,501,0.005,,,1.198594598,0.306745177,498
8,8,501,0.01,,,1.131526101,0.268499176,496
8,8,501,0.015,,,1.135118599,0.264853377,493
8,8,501,0.02,,,1.091221583,0.242494676,491
8,8,501,0.025,,,1.087258661,0.239776645,488
8,8,501,0.05,,,1.02973665,0.202722093,476
8,8,501,0.075,,,0.972288508,0.183585086,464
8,8,501,0.1,,,0.955473694,0.175138347,451
8,8,501,0.125,,,0.945905994,0.163486883,439
8,8,501,0.15,,,0.937538051,0.158864206,427
8,8,501,0.175,,,0.965834901,0.158103227,414
8,8,501,0.2,,,0.982660029,0.159236668,402
8,8,501,0.225,,,1.010155629,0.168438904,390
8,8,501,0.25,,,1.043631441,0.176196084,378
8,8,501,0.375,,,1.324078435,0.296250871,316
8,8,501,0.5,,,1.658030717,0.607670297,255
8,8,632,0,,,1.271567308,0.37154394,632
8,8,632,0.005,,,1.21521727,0.327017775,628
8,8,632,0.01,,,1.177853083,0.293933791,625
8,8,632,0.015,,,1.14236711,0.273847557,622
8,8,632,0.02,,,1.111105081,0.259283598,619
8,8,632,0.025,,,1.098154175,0.246359208,616
8,8,632,0.05,,,1.048476044,0.211111848,600
8,8,632,0.075,,,0.990826409,0.190081572,585
8,8,632,0.1,,,0.971528624,0.178658779,569
8,8,632,0.125,,,0.949805454,0.170204068,554
8,8,632,0.15,,,0.954601377,0.164339971,538
8,8,632,0.175,,,0.96205609,0.160801558,522
8,8,632,0.2,,,0.971190776,0.162623608,507
8,8,632,0.225,,,1.005739217,0.170454079,491
8,8,632,0.25,,,1.046495161,0.176728606,476
8,8,632,0.375,,,1.280946674,0.274226551,398
8,8,632,0.5,,,1.605379994,0.553497849,320
8,8,795,0,,,1.262527896,0.367401266,795
8,8,795,0.005,,,1.184439457,0.295724234,791
8,8,795,0.01,,,1.158811142,0.266426333,787
8,8,795,0.015,,,1.130454724,0.249415906,783
8,8,795,0.02,,,1.110666965,0.238639174,779
8,8,795,0.025,,,1.091961189,0.231072641,775
8,8,795,0.05,,,1.043605317,0.200811737,755
8,8,795,0.075,,,0.991117875,0.183284126,736
8,8,795,0.1,,,0.962703627,0.172706338,716
8,8,795,0.125,,,0.938761133,0.162589257,696
8,8,795,0.15,,,0.929281585,0.15936007,677
8,8,795,0.175,,,0.937414708,0.156125727,657
8,8,795,0.2,,,0.952135488,0.155866738,637
8,8,795,0.225,,,0.980599781,0.162234879,618
8,8,795,0.25,,,1.011846385,0.168127933,598
8,8,795,0.375,,,1.230538097,0.248697747,500
8,8,795,0.5,,,1.509199023,0.471316265,402
8,8,1001,0,,,1.267079573,0.36112813,1001
8,8,1001,0.005,,,1.176764545,0.290132437,996
8,8,1001,0.01,,,1.137431154,0.267871718,991
8,8,1001,0.015,,,1.115202729,0.253836231,986
8,8,1001,0.02,,,1.097108536,0.241869478,981
8,8,1001,0.025,,,1.07980283,0.234855604,976
8,8,1001,0.05,,,1.043968267,0.206325881,951
8,8,1001,0.075,,,1.009256619,0.18699671,926
8,8,1001,0.1,,,0.9691427,0.174698181,901
8,8,1001,0.125,,,0.954467362,0.166481375,877
8,8,1001,0.15,,,0.94504787,0.160460844,852
8,8,1001,0.175,,,0.949326113,0.156669705,827
8,8,1001,0.2,,,0.95542129,0.154774086,802
8,8,1001,0.225,,,0.976408582,0.158194805,777
8,8,1001,0.25,,,0.994749401,0.164099881,753
8,8,1001,0.375,,,1.197811248,0.235445817,629
8,8,1001,0.5,,,1.467365997,0.445214509,505
8,8,1261,0,,,1.267594058,0.358364768,1261
8,8,1261,0.005,,,1.194057867,0.293779248,1254
8,8,1261,0.01,,,1.156523458,0.265626865,1248
8,8,1261,0.015,,,1.127163655,0.251878929,1242
8,8,1261,0.02,,,1.106063416,0.244905542,1235
8,8,1261,0.025,,,1.097151265,0.2342334,1229
8,8,1261,0.05,,,1.041759927,0.205382719,1198
8,8,1261,0.075,,,1.000743968,0.187942988,1167
8,8,1261,0.1,,,0.981214797,0.178258566,1135
8,8,1261,0.125,,,0.958751251,0.168125766,1104
8,8,1261,0.15,,,0.948892549,0.163107133,1073
8,8,1261,0.175,,,0.951945236,0.159195981,1041
8,8,1261,0.2,,,0.948861219,0.157097008,1010
8,8,1261,0.225,,,0.951799411,0.158480205,979
8,8,1261,0.25,,,0.981893196,0.160748161,948
8,8,1261,0.375,,,1.166552978,0.23079099,791
8,8,1261,0.5,,,1.421757567,0.406269295,635
8,8,1588,0,,,1.259385224,0.366575514,1588
8,8,1588,0.005,,,1.169769326,0.292797962,1580
8,8,1588,0.01,,,1.141432756,0.266875534,1572
8,8,1588,0.015,,,1.114397065,0.25118722,1564
8,8,1588,0.02,,,1.095692629,0.239502772,1556
8,8,1588,0.025,,,1.089472847,0.227253344,1548
8,8,1588,0.05,,,1.02621056,0.196852535,1509
8,8,1588,0.075,,,0.984907103,0.179662882,1469
8,8,1588,0.1,,,0.952667548,0.166049369,1430
8,8,1588,0.125,,,0.93278134,0.157645549,1390
8,8,1588,0.15,,,0.917379636,0.150927367,1351
8,8,1588,0.175,,,0.920362391,0.148029295,1311
8,8,1588,0.2,,,0.921754585,0.147449859,1272
8,8,1588,0.225,,,0.93567291,0.151170835,1232
8,8,1588,0.25,,,0.94979379,0.152283668,1193
8,8,1588,0.375,,,1.115212626,0.207509589,995
8,8,1588,0.5,,,1.342397567,0.359938419,798
8,8,2000,0,,,1.278100181,0.375910453,2000
8,8,2000,0.005,,,1.180812688,0.286649198,1990
8,8,2000,0.01,,,1.154696092,0.267313196,1980
8,8,2000,0.015,,,1.134478369,0.252463701,1970
8,8,2000,0.02,,,1.113349188,0.242693589,1960
8,8,2000,0.025,,,1.098686571,0.236433894,1950
8,8,2000,0.05,,,1.047719184,0.204949389,1900
8,8,2000,0.075,,,1.009609097,0.187976067,1850
8,8,2000,0.1,,,0.976935623,0.173507635,1800
8,8,2000,0.125,,,0.947161167,0.16353339,1751
8,8,2000,0.15,,,0.926616124,0.156310324,1701
8,8,2000,0.175,,,0.916578607,0.153145405,1651
8,8,2000,0.2,,,0.92291317,0.150848708,1601
8,8,2000,0.225,,,0.934151424,0.151147457,1551
8,8,2000,0.25,,,0.948253857,0.154284063,1502
8,8,2000,0.375,,,1.114231924,0.206423673,1253
8,8,2000,0.5,,,1.347936733,0.355521173,1004
8,9,50,0,,,1.187543573,0.358795086,50
8,9,50,0.005,,,1.235474391,0.385997463,49
8,9,50,0.01,,,1.158788763,0.324179248,49
8,9,50,0.015,,,1.098493689,0.28076411,49
8,9,50,0.02,,,1.046648012,0.247754487,49
8,9,50,0.025,,,1.133572874,0.289542079,48
8,9,50,0.05,,,1.106914031,0.231634452,47
8,9,50,0.075,,,1.176288879,0.204839448,46
8,9,50,0.1,,,1.319071887,0.202237438,45
8,9,50,0.125,,,1.435940977,0.216762126,44
8,9,50,0.15,,,1.571947177,0.249537526,43
8,9,50,0.175,,,1.720936447,0.303403692,42
8,9,50,0.2,,,1.883850564,0.375147073,41
8,9,50,0.225,,,2.014370309,0.472041275,40
8,9,50,0.25,,,2.141083013,0.571826483,39
8,9,50,0.375,,,3.108469835,1.69194111,34
8,9,50,0.5,,,4.884398178,5.391884575,29
8,9,63,0,,,1.195274827,0.35338598,63
8,9,63,0.005,,,1.231693269,0.3630565,62
8,9,63,0.01,,,1.144563501,0.299938671,62
8,9,63,0.015,,,1.079811278,0.258460032,62
8,9,63,0.02,,,1.136427232,0.294772763,61
8,9,63,0.025,,,1.087929107,0.258498193,61
8,9,63,0.05,,,1.001847985,0.199385437,60
8,9,63,0.075,,,1.103097104,0.20067898,58
8,9,63,0.1,,,1.1471988,0.190586709,57
8,9,63,0.125,,,1.208339621,0.191187829,56
8,9,63,0.15,,,1.446844628,0.223140663,54
8,9,63,0.175,,,1.501845742,0.246748371,53
8,9,63,0.2,,,1.551999814,0.284889846,52
8,9,63,0.225,,,1.789191054,0.3796627,50
8,9,63,0.25,,,1.855846288,0.43694547,49
8,9,63,0.375,,,2.703928844,1.317487275,42
8,9,63,0.5,,,3.848474298,3.42170329,36
8,9,79,0,,,1.18276003,0.350503556,79
8,9,79,0.005,,,1.205063578,0.348444451,78
8,9,79,0.01,,,1.112802462,0.282938275,78
8,9,79,0.015,,,1.149088568,0.310696986,77
8,9,79,0.02,,,1.090504005,0.266476065,77
8,9,79,0.025,,,1.035259859,0.231795249,77
8,9,79,0.05,,,0.99731914,0.20386874,75
8,9,79,0.075,,,1.027791883,0.191647746,73
8,9,79,0.1,,,1.038863651,0.177383293,72
8,9,79,0.125,,,1.122218648,0.18329466,70
8,9,79,0.15,,,1.259399311,0.197532172,68
8,9,79,0.175,,,1.371895032,0.22694507,66
8,9,79,0.2,,,1.405912143,0.251398596,65
8,9,79,0.225,,,1.54763397,0.296767953,63
8,9,79,0.25,,,1.706928533,0.371708669,61
8,9,79,0.375,,,2.426195911,1.044193732,52
8,9,79,0.5,,,3.320669956,2.588657331,44
8,9,100,0,,,1.190904803,0.331244895,100
8,9,100,0.005,,,1.174835364,0.321595239,99
8,9,100,0.01,,,1.080325018,0.25515904,99
8,9,100,0.015,,,1.119810657,0.274861383,98
8,9,100,0.02,,,1.05053184,0.232895246,98
8,9,100,0.025,,,1.07247703,0.248106951,97
8,9,100,0.05,,,0.99754163,0.204205823,95
8,9,100,0.075,,,0.973446746,0.182768269,93
8,9,100,0.1,,,1.042977302,0.183651929,90
8,9,100,0.125,,,1.091819841,0.17851081,88
8,9,100,0.15,,,1.137445741,0.187951936,86
8,9,100,0.175,,,1.303923192,0.209396925,83
8,9,100,0.2,,,1.368615799,0.231312629,81
8,9,100,0.225,,,1.4421603,0.267420577,79
8,9,100,0.25,,,1.524665836,0.306501833,77
8,9,100,0.375,,,2.16496377,0.855562138,65
8,9,100,0.5,,,3.013564327,2.196225958,54
8,9,126,0,,,1.198294578,0.339098628,126
8,9,126,0.005,,,1.164440686,0.312119455,125
8,9,126,0.01,,,1.177342443,0.314899879,124
8,9,126,0.015,,,1.087902621,0.259331573,124
8,9,126,0.02,,,1.103162246,0.264342177,123
8,9,126,0.025,,,1.037360163,0.229148277,123
8,9,126,0.05,,,0.982969562,0.192749515,120
8,9,126,0.075,,,0.945053398,0.180123786,117
8,9,126,0.1,,,0.959670152,0.173576714,114
8,9,126,0.125,,,1.009516035,0.17205395,111
8,9,126,0.15,,,1.074823583,0.177472844,108
8,9,126,0.175,,,1.158384305,0.188030718,105
8,9,126,0.2,,,1.254837829,0.210554771,102
8,9,126,0.225,,,1.350563512,0.23768436,99
8,9,126,0.25,,,1.441914869,0.280861887,96
8,9,126,0.375,,,1.989711635,0.701099654,81
8,9,126,0.5,,,2.655401888,1.702479675,67
8,9,158,0,,,1.208988351,0.343332275,158
8,9,158,0.005,,,1.160094801,0.29787585,157
8,9,158,0.01,,,1.132654952,0.279776368,156
8,9,158,0.015,,,1.131045471,0.275358948,155
8,9,158,0.02,,,1.055200979,0.230721787,155
8,9,158,0.025,,,1.050055993,0.229292996,154
8,9,158,0.05,,,1.0070606,0.205818268,150
8,9,158,0.075,,,0.983531477,0.191457913,146
8,9,158,0.1,,,0.954487677,0.173267091,143
8,9,158,0.125,,,0.986056752,0.172441833,139
8,9,158,0.15,,,1.051403278,0.176227818,135
8,9,158,0.175,,,1.125741006,0.186597807,131
8,9,158,0.2,,,1.160833879,0.195869022,128
8,9,158,0.225,,,1.25695284,0.216384453,124
8,9,158,0.25,,,1.351206428,0.249940435,120
8,9,158,0.375,,,1.823640341,0.590389634,101
8,9,158,0.5,,,2.447099344,1.419080734,83
8,9,199,0,,,1.193978742,0.333702795,199
8,9,199,0.005,,,1.113463704,0.271991452,198
8,9,199,0.01,,,1.088874805,0.252864898,197
8,9,199,0.015,,,1.062868034,0.237642793,196
8,9,199,0.02,,,1.052825946,0.226440082,195
8,9,199,0.025,,,1.038091022,0.21907675,194
8,9,199,0.05,,,0.999456882,0.199879666,189
8,9,199,0.075,,,0.973628203,0.184322152,184
8,9,199,0.1,,,0.951455019,0.172135165,180
8,9,199,0.125,,,0.953482141,0.169767088,175
8,9,199,0.15,,,1.021847884,0.172297662,170
8,9,199,0.175,,,1.087873315,0.177129746,165
8,9,199,0.2,,,1.104120955,0.190331707,161
8,9,199,0.225,,,1.19567713,0.208642451,156
8,9,199,0.25,,,1.286182539,0.232573353,151
8,9,199,0.375,,,1.70065671,0.506593945,127
8,9,199,0.5,,,2.198586035,1.131865631,104
8,9,251,0,,,1.219496879,0.333308677,251
8,9,251,0.005,,,1.197064543,0.319422558,249
8,9,251,0.01,,,1.139413747,0.274321763,248
8,9,251,0.015,,,1.107668234,0.249851067,247
8,9,251,0.02,,,1.06476434,0.232505586,246
8,9,251,0.025,,,1.086785461,0.240510603,244
8,9,251,0.05,,,1.014705168,0.208423285,238
8,9,251,0.075,,,0.971151121,0.186457727,232
8,9,251,0.1,,,0.947907933,0.172460144,226
8,9,251,0.125,,,0.945194976,0.167498493,220
8,9,251,0.15,,,0.981033473,0.165246916,214
8,9,251,0.175,,,1.025406376,0.17139658,208
8,9,251,0.2,,,1.069659482,0.17827514,202
8,9,251,0.225,,,1.150300043,0.194986221,196
8,9,251,0.25,,,1.226247486,0.216413045,190
8,9,251,0.375,,,1.590582036,0.442745798,160
8,9,251,0.5,,,2.085715278,1.019433092,130
8,9,316,0,,,1.21306186,0.327469798,316
8,9,316,0.005,,,1.167925983,0.287603288,314
8,9,316,0.01,,,1.159164431,0.284060475,312
8,9,316,0.015,,,1.108888844,0.251037861,311
8,9,316,0.02,,,1.118145509,0.252270936,309
8,9,316,0.025,,,1.073656054,0.23057186,308
8,9,316,0.05,,,1.020451404,0.203017093,300
8,9,316,0.075,,,0.981381756,0.187927044,292
8,9,316,0.1,,,0.946546692,0.172028041,285
8,9,316,0.125,,,0.956138022,0.165460614,277
8,9,316,0.15,,,0.964433055,0.163934302,269
8,9,316,0.175,,,0.98325393,0.164308479,262
8,9,316,0.2,,,1.040651335,0.170345923,254
8,9,316,0.225,,,1.10279661,0.183753521,246
8,9,316,0.25,,,1.154022058,0.198822195,239
8,9,316,0.375,,,1.509356615,0.391429951,200
8,9,316,0.5,,,1.934173091,0.847502809,162
8,9,398,0,,,1.219472201,0.332345159,398
8,9,398,0.005,,,1.148623631,0.277190695,396
8,9,398,0.01,,,1.106896068,0.258756721,394
8,9,398,0.015,,,1.098575668,0.243213302,392
8,9,398,0.02,,,1.081052001,0.235841099,390
8,9,398,0.025,,,1.06811845,0.229195448,388
8,9,398,0.05,,,1.02157946,0.205706055,378
8,9,398,0.075,,,0.979585004,0.190072022,368
8,9,398,0.1,,,0.9560577,0.175287683,359
8,9,398,0.125,,,0.952846008,0.166956811,349
8,9,398,0.15,,,0.960460293,0.16396018,339
8,9,398,0.175,,,0.990025412,0.166024999,329
8,9,398,0.2,,,1.014087539,0.172700167,320
8,9,398,0.225,,,1.069405213,0.18185472,310
8,9,398,0.25,,,1.125841034,0.195191562,300
8,9,398,0.375,,,1.463689035,0.366485979,251
8,9,398,0.5,,,1.843132416,0.777607261,203
8,9,501,0,,,1.212573043,0.330286266,501
8,9,501,0.005,,,1.169985139,0.289957045,498
8,9,501,0.01,,,1.120380269,0.255638774,496
8,9,501,0.015,,,1.105558768,0.251748296,493
8,9,501,0.02,,,1.07776741,0.231985161,491
8,9,501,0.025,,,1.082367626,0.231285578,488
8,9,501,0.05,,,1.011555651,0.197496861,476
8,9,501,0.075,,,0.964863627,0.181929536,464
8,9,501,0.1,,,0.95257742,0.175333973,451
8,9,501,0.125,,,0.934719188,0.164984221,439
8,9,501,0.15,,,0.937569594,0.159469181,427
8,9,501,0.175,,,0.950179112,0.15925835,414
8,9,501,0.2,,,0.981787647,0.160900182,402
8,9,501,0.225,,,1.009919723,0.168104459,390
8,9,501,0.25,,,1.056471731,0.17908603,378
8,9,501,0.375,,,1.35079211,0.307950463,316
8,9,501,0.5,,,1.724583527,0.659727493,255
8,9,632,0,,,1.232410025,0.340420841,632
8,9,632,0.005,,,1.181313373,0.298450704,628
8,9,632,0.01,,,1.146288274,0.271739589,625
8,9,632,0.015,,,1.120599453,0.251054181,622
8,9,632,0.02,,,1.103554735,0.24212726,619
8,9,632,0.025,,,1.077319366,0.235952516,616
8,9,632,0.05,,,1.033781632,0.205242919,600
8,9,632,0.075,,,0.995662977,0.185051363,585
8,9,632,0.1,,,0.955963841,0.175498184,569
8,9,632,0.125,,,0.938917401,0.167239371,554
8,9,632,0.15,,,0.943901264,0.163776068,538
8,9,632,0.175,,,0.959563083,0.161127786,522
8,9,632,0.2,,,0.961928124,0.162043656,507
